0,0.998532,-1.50369,-1.08907,-2.12807,-1.95591,-2.38733,-2.31585,-2.49499,-2.4653,-2.53969,-2.52736,-2.55825,-2.55313,-2.56596,-2.56383,-2.56916,-2.56827,-2.57049,-2.57012,-2.57104,-2.57088,-2.57127,-2.5712,-2.57136,-2.57133,-2.5714,-2.57139,-2.57142,-2.57141,-2.57142,-2.57142,-2.57143,-2.57143,-2.57143,-2.57143,-2.57143,-2.57143,-2.57143,-2.57143
0,2.37151,3.42508,4.4098,4.84728,5.25616,5.43782,5.6076,5.68303,5.75352,5.78484,5.81412,5.82712,5.83928,5.84468,5.84972,5.85197,5.85406,5.85499,5.85586,5.85625,5.85661,5.85677,5.85692,5.85699,5.85705,5.85708,5.8571,5.85712,5.85713,5.85713,5.85714,5.85714,5.85714,5.85714,5.85714,5.85714,5.85714,5.85714,5.85714
